Tmdbid,Title,Genre1,Genre2,Genre3,Genre4,Genre5,TmdbVote,Keywords
10502,The New Adventures of Batman,Animation,Comedy,,,,6.7,"dc comics,superhero,based on comic,super power"
3471,Big Wolf on Campus,Action & Adventure,Sci-Fi & Fantasy,Drama,Comedy,,7,"high school,supernatural,werewolf,fighting supernatural"
66490,Guilt,Drama,,,,,5,"london, england,murder,murder suspect"
116017,Youn's Stay,Reality,,,,,9,guesthouse
5716,Spring Waltz,Drama,,,,,9,"romance,melodrama"
63259,Angel from Hell,Comedy,Drama,,,,5.9,"guardian angel,sitcom"
66218,Dramaworld,Drama,,,,,7.3,romance
71376,Hori-san and Miyamura-kun,Animation,Comedy,Drama,,,0,"high school,friendship,romance,coming of age,unrequited love,based on manga,school life,shounen,anime,ova"
44550,Flower Boy Ramen Shop,Comedy,,,,,6.5,"high school,love triangle,age difference,restaurant,romantic comedy,romance,food,school,rich man poor woman"
97300,Bill Burr Presents: The Ringers,Comedy,,,,,0,stand-up comedy
73689,Rellik,Crime,Drama,,,,6.3,serial killer
2718,Tom Goes to the Mayor,Animation,Comedy,,,,7.2,mayor
3295,Soap,Comedy,,,,,7.3,"ventriloquist,love affair"
66633,Cleverman,Drama,Crime,Mystery,Sci-Fi & Fantasy,Action & Adventure,5.9,"future,dystopia,xenophobia,aboriginal,indigenous peoples,aboriginal mythology"
37731,Mr. Young,Comedy,,,,,7.5,"high school,child prodigy,teenager"
62105,Cesar 911,Reality,,,,,7.1,"training,dog,animal"
1935,Chico and the Man,Comedy,,,,,5.6,"car garage,los angeles, california,mexican american,sitcom"
318,American Gothic,Sci-Fi & Fantasy,Drama,Horror,,,7.6,"small town,blackmail,supernatural,black magic,family relationships,thriller,serial killer,gothic,rapist,evil,ghost,small town sheriff,dark fantasy,supernatural power,good versus evil"
74830,"Oh, the Mysterious",Drama,,,,,6.5,thriller
97099,Earth's Tropical Islands,Documentary,,,,,0,"hawaii,borneo,madagascar,tropical island,nature documentary"
184,Jeremiah,Drama,Action & Adventure,,,,6.9,"future,post-apocalyptic future,survivor,virus"
43197,The L.A. Complex,Soap,Drama,,,,6.1,"california,neighbor,hollywood,los angeles, california,aspiring actor,young adult"
71708,Ren & Stimpy Adult Party Cartoon,Animation,Comedy,,,,5.8,"cat,pregnancy,nudity,controversy,surrealism,sexual humor,anthropomorphism,crude humor,spoof,male homosexuality,violence,dog,spin off,gag humor,campy,goofball,shock humor,gross out comedy,adult animation,scatological humor,nude beach,scatology,pregnant man,absurd humor"
9311,Seconds From Disaster,Documentary,,,,,7.5,"disaster,explosion,chernobyl"
46290,xxxHOLiC,Drama,Mystery,,,,8,"witch,friendship,blackmail,supernatural,thriller,bromance,based on manga,ghost"
97079,Agent Hamilton,War & Politics,,,,,7.3,"secret agent,double agent"
78704,Bobby Kennedy for President,Documentary,,,,,8.3,"kennedy family,1960s"
46668,Giant Killing,Drama,Animation,,,,8.3,football (soccer)
39796,The Day of the Triffids,Sci-Fi & Fantasy,,,,,5.6,miniseries
33099,Mad Love,Comedy,,,,,5.2,"new york city,dating,sitcom,searching for love"
60789,Monsters vs. Aliens,Animation,Family,,,,5.5,alien
65536,The Embassy,Drama,War & Politics,,,,7.3,"ambassador,bangkok"
28502,White Album,Drama,Animation,,,,3,"music,idol,romantic rivalry,romance,based on video game,watercolour style,music industry,melodrama"
4564,Over There,War & Politics,Drama,Action & Adventure,,,7.4,"middle east,u.s. army,iraq,iraq war,military,u.s. military"
62595,Guy's Grocery Games,Reality,,,,,5.4,game show
1982,Wonderfalls,Comedy,Drama,Sci-Fi & Fantasy,,,7.7,"niagara falls,psychic power,good deed,young adult,neo-noir"
96109,Synvain Rénove,Comedy,,,,,0,"parody,home renovation"
383,Cain's Hundred,Drama,,,,,1,"fbi,revenge,mobster,organized crime,criminal consultant"
66230,Flowers,Comedy,,,,,7.3,"dysfunctional family,eccentric"
74785,Two Cops,Comedy,Mystery,,,,7,romance
72547,Manhole,Comedy,Sci-Fi & Fantasy,,,,7.8,"time travel,crush on girl"
2580,Stargate Infinity,Animation,,,,,3.8,space travel
95485,The Game: Towards Zero,Crime,Action & Adventure,Sci-Fi & Fantasy,,,8,"detective,investigation,murder investigation"
51425,Betrayal,Drama,,,,,6.9,"infidelity,cheating,extramarital affair,murder trial"
12512,M Squad,Drama,Crime,,,,6.5,"chicago, illinois,police,organized crime,police detective"
87901,Il silenzio dell'acqua,Crime,Drama,,,,0,"italian,investigation,murder,vanished"
67111,HarmonQuest,Action & Adventure,Animation,Comedy,Sci-Fi & Fantasy,,8.1,"role playing,improvisation,dungeons and dragons"
3291,Manimal,Action & Adventure,Sci-Fi & Fantasy,,,,7.6,"turns into animal,criminal investigation"
9290,The Temptations,Drama,,,,,8,"music,motown,biography,flashback,miniseries,period drama,pop music,music band,black men"
73314,Borderliner,Drama,,,,,6.8,"cover-up,police corruption,murder investigation"
38848,The Saddle Club,Family,,,,,5.5,"horse,teenager,based on children's book"
1465,Danger Man,Action & Adventure,Drama,,,,8.1,"espionage,spy"
35460,Cobra the Animation,Action & Adventure,Animation,Sci-Fi & Fantasy,,,9.3,"sequel,anime"
35335,The Jungle Book,Animation,,,,,4.8,"based on novel or book,feral child,jungle,india"
57780,LEGO Legends of Chima,Animation,,,,,6.7,chima
108977,Scar on the Praeter,Animation,Action & Adventure,,,,0,"supernatural,combat,alternative universe,anime"
66844,Son of Zorn,Animation,Comedy,,,,6,"suburbia,family"
54357,1864,Drama,War & Politics,,,,6.7,"denmark,austria,prussia,nordic noir,19th century"
65551,Hunters,Sci-Fi & Fantasy,,,,,5.4,"terrorist,fbi,alien,secret government organization"
106101,Maldita,Drama,,,,,0,"psychopath,voodoo,based on a true story,thriller"
57022,Cutthroat Kitchen,Reality,,,,,6.2,"competition,cooking,chef"
112869,Holiday Home Makeover with Mr. Christmas,Reality,,,,,6.9,"christmas,home makeover"
76912,Celebrity Big Brother,Reality,,,,,6.9,"competition,house,game show,celebrity,voting"
12513,Operación Triunfo,Reality,,,,,4.8,"music,operacion triunfo"
68737,Regal Academy,Animation,Comedy,Family,,,8,family
46653,Maron,Comedy,,,,,7,"self-destruction,forty something"
16906,The Beatles Anthology,Documentary,,,,,8.5,"biography,miniseries,the beatles"
86835,Fairy Gone,Animation,Action & Adventure,Sci-Fi & Fantasy,,,6.9,"magic,fairy,supernatural,revenge,disaster,demon,post war,dark fantasy,contemporary,anime"
13962,90 Days of Love,Drama,,,,,0,"romance,melodrama"
64092,Danger Mouse,Comedy,Animation,,,,7.6,"secret agent,cartoon mouse"
80713,Drop Kick on My Devil!!,Comedy,Animation,,,,6.6,"supernatural,based on comic,邪神与厨二病少女"
76791,Naagin,Action & Adventure,Mystery,Sci-Fi & Fantasy,,,3,snake
65760,Ink Master: Redemption,Reality,,,,,7.9,"tattoo,tattoo artist"
82948,SKAM NL,Drama,Family,Comedy,,,8.3,"friendship,love,friends,school,teenager,social media,representation"
45030,Yamaska,Soap,Drama,,,,8,quebec
65728,Marriage Contract,Drama,Family,,,,8.3,"single parent,marriage contract,single mother,forced marriage"
42789,Pages of Life,Soap,Drama,Family,,,5,"love,illness,motherhood"
95281,Narcos vs Zombies,Drama,Sci-Fi & Fantasy,,,,0,"horror,zombie,narcoterrorist war"
66762,LoliRock,Animation,,,,,9.1,"princess,friendship,rock 'n' roll,music,magic,female protagonist,rock band"
37575,Seikimatsu Occult Academy,Sci-Fi & Fantasy,Animation,Comedy,,,7.6,"magic,time travel,alien invasion,occult,anime"
35423,Arakawa Under the Bridge,Animation,Comedy,,,,7,based on manga
812,Harry Hill's TV Burp,Comedy,,,,,5.3,"surreal,offbeat,anarchic comedy"
4045,Eerie Indiana,Mystery,Drama,,,,7.6,"small town,teenager,supernatural phenomena"
73112,Legal Mavericks,Drama,Comedy,Crime,,,9,"blindness and impaired vision,lawyer,blind man"
46621,Janet King,Drama,,,,,6.7,"government corruption,political thriller,courtroom drama"
76047,Today's Menu for the Emiya Family,Animation,,,,,7.6,"cooking,based on manga,spin off"
47089,Nine: Nine Time Travels,Drama,Sci-Fi & Fantasy,Mystery,,,7.8,"love at first sight,time travel,tv station,romance,thriller,illness,tv news anchor,altering history,butterfly effect,melodrama"
76721,Wanna Be the Strongest in the World,Action & Adventure,Animation,Comedy,,,10,wrestling
39268,Whitney,Comedy,,,,,4.6,"chicago, illinois,relationship,sitcom,actor,straight relationship"
2291,Smart Guy,Comedy,Drama,Kids,,,8,"high school,child prodigy,sibling rivalry,boy genius,widower,sitcom"
114674,宇宙护卫队,Kids,Animation,,,,10,儿童
64412,K-POP Extreme Survival,Comedy,,,,,5.3,"dance,friendship,music,male friendship,music competition,romance,cross dressing,bromance,audition,hidden identity,boy band,k-pop,entertainment industry"
12634,Blue Seed,Animation,Action & Adventure,Sci-Fi & Fantasy,,,8.3,"based on manga,ecchi,anime"
100612,Special OPS,Mystery,Drama,,,,8.9,26/11
94412,The Case Files of Jeweler Richard,Animation,Mystery,,,,6.2,"based on novel or book,intrigue,anime"
61071,Yakari,Animation,Family,,,,6.8,western
96377,Breakers,Animation,Drama,,,,0,"sports,slice of life,scientist,personal growth,anime,perseverence,overcoming,para-athletics,adaptive sports"
45311,White Christmas,Mystery,Crime,Drama,,,7.3,"high school,thriller,serial killer,school,student,psychological thriller,christmas,drug"
772,Footballers' Wives,Drama,,,,,6.1,"sports,money,football (soccer),glamour,affair"
64113,W/ Bob & David,Comedy,,,,,7,"sketch comedy,skit"
73792,The Confession Tapes,Documentary,,,,,7.4,wrongful conviction
71591,Yeni Gelin,Comedy,Drama,,,,4.3,turkey
59772,Flea Market Flip,Reality,,,,,7.5,competition
4178,Bondi Rescue,Drama,Reality,,,,7.5,lifeguard
98729,Griff's Great Australian Rail Trip,Documentary,,,,,0,"australia,travel,railroad,train trip"
62814,The Family,Drama,Mystery,,,,6.5,"secret,politics,missing child"
44721,Roche & Böhmermann,Talk,,,,,8.5,"politics,celebrity,talk,popular culture"
45278,Natsuyuki Rendezvous,Animation,Drama,Mystery,,,6.6,"daily life,supernatural,tragedy,based on manga,ghost,anime,josei"
105971,Star Wars: The Bad Batch,Animation,Sci-Fi & Fantasy,Action & Adventure,,,0,"clone,pilot"
37092,Coma,Drama,Mystery,Sci-Fi & Fantasy,,,6.4,"miniseries,medical student"
94495,TWIN,Drama,,,,,8,"thriller,twins"
46129,Löwenzahn,Family,,,,,9.2,education
31682,El Cazador de la Bruja,Animation,Drama,Mystery,Western,Action & Adventure,5.5,"bounty hunter,mexico,survival,female protagonist,female homosexuality,western fantasy,anime,yuri,murderess"
74153,Lego Bionicle: The Journey to One,Animation,Kids,,,,7.4,"miniseries,bionicle"
7812,Anna und die Liebe,Drama,Soap,,,,6.3,"love,relationship,family,romantic"
100425,Celebrity Hunted: Caccia all'uomo,Reality,Action & Adventure,,,,6,"celebrity,hunted,hunters,caccia"
68815,Solomon's Perjury,Mystery,Crime,Drama,,,6.3,"based on novel or book,investigation,bullying,law,school,student,teenager,death"
51890,Car S.O.S.,Documentary,,,,,8.4,"car,restoration"
13514,Father of the Bride,Comedy,,,,,0,"in-laws,marriage engagement,sitcom"
81315,Switched,Drama,Sci-Fi & Fantasy,,,,7.9,"high school,obsession,supernatural,bullying,thriller,student,based on manga,body-swap,supernatural phenomena,inner beauty"
68033,Rookie Agent Rouge,Action & Adventure,Drama,War & Politics,,,5.7,"china,espionage,historical,military"
5111,An Audience with...,Talk,,,,,5.5,"audience participation,variety show"
40891,For Heaven's Sake,Comedy,Family,Drama,,,0,"nun,town mayor"
40445,Die Bergretter,Drama,,,,,0,"rescue,mountain,mountain village"
3956,Who Do You Think You Are?,Documentary,,,,,6.2,"celebrity,ancestry,genealogy"
102285,Mr Love: Queen's Choice,Animation,Drama,Mystery,,,6,"music,supernatural,slice of life,super power,based on video game,shoujo,anime"
13834,Raumpatrouille – Die phantastischen Abenteuer des Raumschiffes Orion,Action & Adventure,Drama,Sci-Fi & Fantasy,,,8,"alien attack,advanced civilization"
63313,Alaska: The Last Frontier,Reality,,,,,7.8,"alaska,survivalist,pioneer,off the grid"
63044,The Lost Treasure of Aquila,Action & Adventure,Family,Kids,Mystery,,0,"family,kids,christmas story"
7460,Criminal Justice,Crime,Drama,,,,8,"courtroom,accused of murder"
67185,Au secours de Béatrice,Soap,Drama,,,,0,"quebec,forty something,doctor,therapy,emergency room"
5279,Princess Hours,Comedy,Drama,,,,7.1,royal family
93822,A Destructive God Sits Next to Me,Animation,Comedy,,,,6.6,"slice of life,school,school life,josei"
100935,Idoly Pride,Animation,,,,,0,"music,idol,anime,girls"
44636,Cult,Mystery,Drama,,,,4.7,investigative journalism
16032,XHDRBZ,Comedy,,,,,9,"friendship,husband wife relationship,parent child relationship,irony,joke,neurosis,dark comedy,dysfunctional marriage,insecurity,clumsiness"
10706,The Magnificent Seven,Drama,Western,,,,6.1,"wild west,based on movie"
14555,Baantjer,Crime,,,,,8.8,"amsterdam, netherlands"
96095,Soundtrack,Drama,,,,,6.7,"music,musical"
3696,Gavin & Stacey,Drama,Comedy,,,,7.5,"dating,relationship,long distance relationship,sitcom,straight relationship"
80461,Music Girls,Animation,Comedy,,,,5.7,"music,idol,teamwork,slapstick,coming of age,slice of life,art,music band,stereotype,anime,working life"
43069,The Witches of Oz,Action & Adventure,Comedy,Sci-Fi & Fantasy,,,5.4,miniseries
15215,Brooklyn South,Drama,,,,,9.6,"new york city,police,police officer"
99299,Amour fou,Mystery,Drama,,,,7.5,thriller psychologique
70123,New Journey to the West,Drama,Comedy,,,,9.5,travel
63761,The Carmichael Show,Comedy,,,,,7.1,sitcom
20,Wildboyz,Reality,Comedy,,,,4,"stunt,travel,dangerous animal"
20796,Steam Detectives,Animation,Sci-Fi & Fantasy,Action & Adventure,Mystery,Crime,0,"mecha,anime"
1765,The Perils of Penelope Pitstop,Animation,Kids,Family,,,5.3,car race
6479,Marco Polo,Drama,Action & Adventure,,,,6.7,"miniseries,explorer,marco polo,historical drama,ancient asia,13th century"
1592,Fifth Gear,Documentary,,,,,5.4,"racing car,automobile,car,magazine show"
98929,The Ship of Theseus,Crime,Mystery,,,,8.3,"supernatural,time travel,adapted from a manga"
61754,El sexólogo,Comedy,,,,,0,"satire,psychologist,sexologist"
1479,Tales from the Neverending Story,Sci-Fi & Fantasy,Drama,Kids,,,6.2,"hero,based on novel or book,dragon,fantasy world,magic book"
774,On the Buses,Comedy,,,,,7.2,"mother,brother-in-law,sister,working class,sitcom,workplace comedy"
51502,Hollywood Game Night,Comedy,,,,,7.1,"game show,celebrity"
1440,Big Train,Comedy,,,,,7.5,"surreal,sketch comedy"
42240,The Winds of War,War & Politics,Drama,,,,7.4,"based on novel or book,world war ii,franklin delano roosevelt,miniseries,family saga"
73109,Les Grandes Gueules s'animent,Animation,Comedy,,,,0,dark comedy
96919,Atlantic Crossing,Drama,,,,,7.5,"world war ii,historical,historical drama"
72871,Shurato,Sci-Fi & Fantasy,Animation,Action & Adventure,,,8.8,"martial arts,magic,reincarnation,violence,fighting,parallel world,gods,folklore,shounen,anime,bishounen,deity,mythical"
74098,Konohana Kitan,Animation,Sci-Fi & Fantasy,,,,7.9,"slice of life,based on manga,hot spring,anime,deity,shoujo-ai,working life"
67378,Have You Been Paying Attention?,Comedy,Reality,,,,8.3,panel show
66636,Love Island,Reality,,,,,5.6,dating show
51320,The Millers,Comedy,,,,,5.8,"divorce,family,virginia,divorced parents,sitcom,living with parents"
11894,The Naked Truth,Comedy,,,,,7.3,"magazine,tabloid,sitcom"
96761,The Best Partner,Drama,,,,,0,lawyer
64831,ISUCA,Animation,Comedy,Sci-Fi & Fantasy,,,7,"supernatural,school,based on manga,demon hunter,anime"
15741,5ive Days to Midnight,Mystery,Drama,,,,6.9,"murder,physicist,miniseries,changing the past or future"
70801,Marvel Disk Wars: The Avengers,Animation,Action & Adventure,Sci-Fi & Fantasy,,,3,"anime,avengers,marvel comics"
13678,Dragons' Den,Reality,,,,,6.3,"business idea,business,millionaire,entrepreneur,investment"
70719,Ten Days in the Valley,Mystery,Drama,,,,6.1,"secret,police,investigation,mystery,single mother,missing daughter"
3288,The Weekenders,Animation,Comedy,Family,,,7.8,"weekend,teenager"
61703,Allegiance,Drama,,,,,7.1,"cia,undercover,spy,kgb,russian spy"
46332,H+: The Digital Series,Drama,Action & Adventure,Sci-Fi & Fantasy,,,7.2,"future,computer virus,technology,nanotechnology,disaster,implant,multinational,brain implant,computer in brain"
101906,Fix You,Drama,,,,,7.7,"psychiatrist,psychiatry,mental health,healing,actor"
66094,Dice,Comedy,,,,,6.9,"gambling debt,comedian,career resurrection"
45195,You and Me.,Animation,Drama,Comedy,,,8,"high school,friendship,daily life,slice of life,growing up,school,falling in love,based on manga,childhood,school life,shounen,anime,bishounen"
32632,Law & Order  Los Angeles,Crime,Drama,,,,6.1,"lawyer,los angeles, california,murder investigation,lapd"
19744,Nature's Great Events,Documentary,,,,,8.5,"wildlife,nature,nature documentary,natural events"
4379,Riptide,Crime,Drama,Action & Adventure,,,7,"private investigator,los angeles, california,ex soldier,detective agency"
4371,Callan,Action & Adventure,Drama,,,,6,"spy,u.s. secret service agent"
37473,Rave Master,Animation,Comedy,Sci-Fi & Fantasy,,,8,"romance,shounen"
2844,Fraggle Rock: The Animated Series,Family,Animation,,,,7.3,creature
70337,Before We Die,Crime,Drama,Mystery,,,5.6,"police,undercover,thriller,mafia,motorcycle gang"
4532,Superboy,Action & Adventure,Drama,,,,6.3,"dc comics,superhero,superboy"
98007,La otra cara del espejo,Mystery,Sci-Fi & Fantasy,,,,0,"vampire,anthology,ghosts"
14173,The Bold Ones: The New Doctors,Drama,,,,,0,"doctor,neurosurgeon,medical drama,medical clinic"
34379,Rake,Drama,Comedy,,,,7.5,"australia,self-destruction,lawyer,criminal lawyer"
80593,Clash,Drama,,,,,3,"rehabilitation,rehabilitation centre,disability,young adult,accident"
99267,Agua Donkeys,Comedy,,,,,2,"buddy,buddy comedy,deadpan comedy,comedy"
61913,I'm a Celebrity: Get Me Out of Here!,Reality,,,,,4.5,"africa,celebrity,survival,jungle"
35447,Invader! Squid Girl,Animation,Comedy,,,,5.9,"invasion,slice of life,squid,anime"
98964,Easy Ways to Live Well,Documentary,,,,,0,"health,factual,wellbeing"
81332,Lovely Horribly,Comedy,Drama,,,,7.6,"writer,ghosts"
21471,Pixie and Dixie and Mr. Jinks,Kids,Animation,Comedy,,,6.9,"friendship,cat,mouse,cartoon,slapstick,anthropomorphism,animal,short"
23545,Ask This Old House,Documentary,,,,,3.9,home renovation
62458,The Astronaut Wives Club,Drama,,,,,5.7,"based on novel or book,nasa,based on a true story,astronaut,period drama,1950s"
60182,The Wrong Mans,Comedy,,,,,7.4,"hostage,mistaken identity"
100402,Unterleuten: The Torn Village,Drama,,,,,7.5,"based on novel or book,society,village,brandenburg,agriculture,economy,east germany,wind farm,power play,wind turbine"
3805,Catscratch,Animation,,,,,7.5,"cartoon cat,based on graphic novel"
2739,Samantha Who?,Comedy,,,,,6.4,"memory loss,good deed"
110818,Earth at Night in Color,Documentary,,,,,7.8,nature documentary
4442,Brotherly Love,Comedy,Family,,,,6.6,"philadelphia, pennsylvania,sibling relationship,brother,car mechanic,half-brother,death of father,car garage,family relationships,sitcom"
97274,Archiwista,Drama,Crime,,,,5,"police woman,żyrardów,the police archives,unexplained criminal cases,secret accomplice"
11924,Unit One,Drama,Mystery,Crime,,,7,"police,murder,drugs,danmark"
625,The Black Donnellys,Drama,,,,,7.7,"new york city,sibling relationship,irish-american,organized crime"
68637,Okami-san and Her Seven Companions,Animation,Comedy,,,,4.6,"high school,martial arts,amnesia,daily life,fairy tale,delinquent,mythology,romantic comedy,parody,romance,coming of age,combat,folklore,school life,angst,seinen,based on light novel,anime,school club"
56484,Death Comes to Pemberley,Drama,Mystery,,,,6.9,"england,servant,sequel,romance,derbyshire,miniseries,period drama,housekeeper,estate,gentleman,costume drama,murder mystery,drawing room,upstairs downstairs,19th century,empire fashion,georgian or regency era"
72793,Inside the Factory,Documentary,,,,,8.7,"factory,supermarket,food,production"
67131,Robin Hood: Mischief In Sherwood,Action & Adventure,Animation,Kids,Comedy,,5.8,robin hood
16088,Nemocnice na kraji města,Drama,,,,,7.7,hospital
6771,All Dogs Go To Heaven: The Series,Animation,Kids,,,,6,"san francisco, california,based on movie,cartoon dog,guardian angel"
10390,My Super Sweet 16,Reality,,,,,2.9,"party,wealthy,teenager,wealthy teens"
64711,StarTalk with Neil deGrasse Tyson,Talk,,,,,7,"talk show,physics,space,science,cosmos"
99631,2gether: The Series,Drama,,,,,8.1,"based on novel or book,bangkok,university,band,lgbt,lgbt teen,college student"
2905,The Ropers,Comedy,,,,,3.7,"remake,spin off,sitcom"
106719,血色迷雾,Mystery,,,,,0,历史
37016,Dag,Comedy,,,,,7.9,"misanthrophy,marriage counselor,mental health professional"
47008,Midnight Diner,Drama,Comedy,,,,8.2,"diner,midnight,anthology,food,tokyo, japan,shinjuku"
39553,Missing,Mystery,Action & Adventure,Drama,,,6.1,"europe,conspiracy,missing child,ex cia agent"
62411,Let's Eat,Comedy,Crime,Drama,,,8.4,"insurance salesman,food,divorced woman,blogger,freelance writer,public works,single man"
53135,Ip Man,Drama,Action & Adventure,,,,6,martial arts
39255,The Firm,Action & Adventure,Drama,,,,5.7,"based on novel or book,witness protection,sequel,lawyer,based on movie,legal drama,mob"
39571,The Dean Martin Celebrity Roasts,Comedy,,,,,4.2,celebrity roast
42299,Legend of the Patriots,Action & Adventure,Drama,,,,7.7,"korean war,history,korean army"
82695,Perpetual Grace LTD,Drama,Crime,,,,7.1,"grifter,neo-noir"
65170,Scenes from a Marriage,Drama,,,,,8.3,"marriage,divorce,couple,extramarital affair,selfishness"
46437,Kingdom,Action & Adventure,Animation,Drama,,,8.3,"history,based on manga,anime"
587,Barnaby Jones,Crime,Drama,Mystery,,,7.8,private detective
69194,Striking Out,Drama,,,,,7,courtroom drama
52200,少年张三丰,Drama,Action & Adventure,Comedy,,,8,martial arts
72486,VeggieTales in the House,Animation,Kids,,,,5.7,"vegetable,religion,vegetables,vegetal"
61160,The Lottery,Drama,Sci-Fi & Fantasy,,,,6.3,"future,infertility,scientist,pandemic"
45968,Good Luck Girl!,Animation,Comedy,,,,6.4,"bondage,supernatural,parody,slapstick,poverty,based on manga,violence,luck,cosplay,school life,ecchi,shounen,misfortune,anime,absurdist,bishounen,deity"
62745,Is It Wrong to Try to Pick Up Girls in a Dungeon?,Animation,Comedy,Sci-Fi & Fantasy,Action & Adventure,,7,"monster,elves,magic,guild,harem,romance,goddess,dungeon,gods,based on light novel,anime,fan service,deity"
25126,Fallen,Drama,Action & Adventure,,,,6.9,"based on novel or book,angel,supernatural,miniseries"
4900,Sabrina's Secret Life,Animation,Comedy,Kids,Sci-Fi & Fantasy,,5.8,"witch,magic,teen witch"
2180,Open All Hours,Comedy,,,,,8,"northern england,nurse,workaholic,fiancé,bicycle,uncle,yorkshire,working class,miser,customer,nephew,errand boy,shopkeeper,cash register,sitcom,workplace comedy"
81924,Schooled,Comedy,,,,,6.3,"teacher,retro,spin off,1990s"
76142,Magical Girl Ore,Comedy,Animation,,,,7.7,"parody,based on manga,magical girl,anime"
90321,Club social,News,,,,,0,cultural magazine
96372,Momma Named Me Sheriff,Animation,Comedy,,,,8,"sheriff,deputy sheriff,spin off"
18596,Kourtney and Khloé Take Miami,Reality,,,,,1.8,"miami, florida"
18591,Three Rivers,Drama,,,,,6.8,"hospital,doctor,organ transplant,pittsburgh, pennsylvania,medical drama"
33273,Love/Hate,Crime,Drama,,,,7.5,"male friendship,dublin, ireland,outlaw,organized crime,ireland"
10213,Waterfront,Action & Adventure,Drama,,,,0,"ship,captain,los angeles, california"
79053,The Split,Drama,,,,,8,"family business ,family relationships,cheating on partner,law firm,divorce lawyer"
60782,Married,Comedy,Drama,,,,6.5,"friendship,marriage,marriage problems,dramedy"
60245,By Any Means,Drama,,,,,6.6,"england,vigilante,clandestine"
509,CHiPs,Drama,Action & Adventure,,,,6.8,"california,police"
72633,She's Gotta Have It,Comedy,,,,,7.1,new york city
76497,True Women,Drama,Action & Adventure,Western,,,6.4,"based on novel or book,texas,civil rights,biography,miniseries,female protagonist,american civil war,emancipation,woman director"
75816,Wilder,Crime,,,,,4.5,"switzerland,thriller,swiss alps,crime solving,euro crime,mysterious deaths"
8915,The Galaxy Railways,Animation,Sci-Fi & Fantasy,Action & Adventure,,,6.5,anime
7098,Law & Order UK,Drama,,,,,6.9,"london, england,lawyer,criminal investigation"
69751,WaPo Bodensee,Crime,,,,,8,"lake constance,maritime"
73942,Les flots,Documentary,Action & Adventure,,,,8,"travel,scuba diving"
51675,Black Box,Drama,,,,,6.3,"mental illness,neurosurgeon,mental disorders,neuroscientist"
22168,Hopalong Cassidy,Western,,,,,7,"cowboy,wild west"
80464,Holmes of Kyoto,Animation,Mystery,,,,7.3,"based on novel or book,antiques shop,anime"
1898,Odyssey 5,Sci-Fi & Fantasy,Drama,,,,6.6,"technology,time travel,end of the world,astronaut,changing the past or future"
39198,Heartstrings,Comedy,Drama,,,,6.8,"music,competition,romance,love-hate relationship,singer,neighbor,school,student,university,family,band,traditional music,college life,melodrama"
65964,Takeda Shingen,Drama,War & Politics,,,,0,"warring states period,jidaigeki"
93602,Hoogvliegers,Drama,,,,,7,"fighter pilot,air force,pilot school"
62247,Travel Man: 48 Hours in...,Comedy,Documentary,,,,7.3,travel
91798,Lily Fever,Drama,Comedy,,,,9.5,"romance,lesbian relationship,lesbian"
6204,Murphy's Law,Drama,Crime,Mystery,,,7.3,"undercover,cop,irish"
86479,Ed Stafford: First Man Out,Reality,,,,,7,"survival,race"
12966,Godzilla Island,Sci-Fi & Fantasy,,,,,0,"gojira,monster island"
70690,Dimension 404,Sci-Fi & Fantasy,,,,,6.5,anthology
63410,Тайга. Курс выживания,Action & Adventure,,,,,1,survival
62873,Der Anwalt,Drama,,,,,0,lawyer
66107,Space Patrol Luluco,Comedy,Animation,Action & Adventure,Sci-Fi & Fantasy,,7.2,"space,school,anime,trigger"
67642,Swedish Dicks,Comedy,Crime,,,,7.3,"private investigator,crime investigation"
11563,Bread,Comedy,,,,,8.1,"mother,northern england,liverpool,scam,family,unemployment benefits,sitcom"
7979,India – A Love Story,Action & Adventure,Drama,Soap,,,7.5,"india,telenovela"
72025,The Jim Jefferies Show,Comedy,Talk,,,,6.4,"current affairs,male comedian"
2933,The Riches,Drama,Comedy,,,,7.2,"con man,dysfunctional family,outlaw,impostor"
66738,O.J.: Made in America,Documentary,,,,,8.1,"police brutality,american football,los angeles, california,true crime,racial tension,lapd,racist cop,wife murder,murder trial,race relations"
62829,Bonnie & Clyde,Crime,Drama,,,,6.6,"kidnapping,based on a true story,outlaw,period drama"
724,The Oprah Winfrey Show,Talk,,,,,4.2,talk show
62776,Dr. Ken,Comedy,,,,,5.5,"doctor,east asian lead,sitcom"
36761,Oficer,Drama,Crime,,,,6.8,"oficerowie,trzeci oficer"
10,All in Good Faith,Comedy,,,,,1.8,"urban,family,reverend"
68482,Rainy Cocoa,Animation,Comedy,,,,4.8,"daily life,cafeteria,slice of life,based on manga,anime,working life,short"
62514,Der Bestatter,Crime,,,,,7.7,"police,undertaker"
70779,LEGO Friends: The Power of Friendship,Animation,Kids,Family,,,8.2,"friends,lego"
96932,Sweet Tai Chi,Drama,,,,,0,"sports,romance"
88783,The Secret Life of My Secretary,Comedy,,,,,8.3,"boss,office,romance,mystery,secretary,blindness"
3747,Archie's Weird Mysteries,Animation,,,,,4.6,"based on comic,supernatural phenomena,archie"
72993,Hidden Singer,Reality,,,,,6,"music,competition,pop singer,game show,singer,impersonator,singing,impersonation,singing competition,hidden identity"
82501,The Smile Has Left Your Eyes,Mystery,Drama,Crime,,,8,remake
