Tmdbid,Title,Genre1,Genre2,Genre3,Genre4,Genre5,TmdbVote,Keywords
610394,The Haunting of La Llorona,Horror,,,,,6.3,"haunted house,legend,priest,evil spirit,apparition,b movie,ghost"
503706,The Haunting of Sharon Tate,Horror,Thriller,,,,4.6,based on a true story
120478,The Haunting of Whaley House,Horror,,,,,4.3,"house,possession,murder,haunting,tour guide,ghost"
553141,The Head Hunter,Horror,Fantasy,,,,5,"monster,grave,castle,woods,revenge,grief,snow,severed head,potion,hunt,medieval,alchemy,dark fantasy,warrior"
41571,The Heart of the World,Science Fiction,Drama,,,,7.3,"silent film,short"
136795,The Heat,Action,Comedy,Crime,,,6.6,"boston, massachusetts,fbi,police,criminal,female cop,drug lord,buddy comedy"
14400,The Heir Apparent: Largo Winch,Adventure,Drama,Action,Thriller,,6.1,"based on comic,murder,hong kong,based on graphic novel,millionaire"
438736,The Heretics,Horror,Fantasy,,,,4.8,"cabin in the woods,demon,satanic ritual,bad dream,satanic cult,ritual suicide"
16850,The Heroes of Telemark,War,Action,,,,6.8,"world war ii,saboteur,resistance fighter"
43636,The Heroic Trio,Action,Fantasy,Science Fiction,,,6.5,"martial arts,kung fu,knife,superhero"
12476,The Hidden,Action,Horror,Science Fiction,Thriller,,6.9,"record store,robbery,fbi,human body,alien life-form,heavy metal,mind control,surrealism,violence,parasite"
1059,The Hidden Fortress,Adventure,Drama,Action,Comedy,,8,"japan,gold,peasant,assault,hostile,16th century"
41038,The Hideous Sun Demon,Horror,Science Fiction,,,,4.7,"radiation,lizard"
695155,The Hill and the Hole,Horror,Fantasy,Science Fiction,,,5.5,weird
12262,The Hills Have Eyes,Horror,Thriller,,,,6.1,"rape,mutation,government,murder,blood,cannibal,dog,desert,cult film,camper,set on fire"
9792,The Hills Have Eyes,Horror,Thriller,,,,6.4,"ambush,rape,gas station,new mexico,van,remake,gore,serial killer,slasher,brutality,cannibal,killer,desert,family holiday,madness,ghost town,nuclear testing,stranded in the desert,human monster"
9793,The Hills Have Eyes 2,Horror,Thriller,,,,5.5,"new mexico,mutant,assault,survival"
18477,The Hills Have Eyes Part II,Horror,,,,,4.4,"bus ride,desert"
24001,The Hills Run Red,Horror,Thriller,Mystery,,,5.3,"psychopath,film in film,murder,urban legend,redneck,serial killer,masked killer,slasher,gruesome"
115199,The History of Future Folk,Comedy,Science Fiction,Music,,,6.8,alien
346385,The History of Time Travel,Science Fiction,Drama,,,,7.3,"time travel,mockumentary"
19621,The Hit,Drama,Action,Thriller,Crime,,6.4,"spain,kidnapping,road trip,thriller,criminal,road movie,neo-noir"
8398,The Hitcher,Action,Horror,Crime,Thriller,,5.8,"shotgun,gas station,new mexico,deputy sheriff,psychopath,road trip,remake,car crash,hitchhiker,series of murders,violence,police station,desert"
9542,The Hitcher,Horror,Action,Thriller,,,7,"falsely accused,gun,gas station,mass murder,cop-killer,paranoia,highway,sadism,psychopath,road trip,man hunt,hitchhiker,desert,cult film,truck stop,brutal violence"
7453,The Hitchhiker's Guide to the Galaxy,Adventure,Comedy,Family,Science Fiction,,6.7,"bureaucracy,android,based on novel or book,chase,space travel,galaxy,alien,survival,part stop motion,hitchhiker,robot,alien invasion,space opera,hyperspace,meaning of life,destruction of earth,intergalactic travel,islington england"
390043,The Hitman's Bodyguard,Thriller,Comedy,Crime,Action,,6.8,"england,assassin,hitman,bodyguard,court,travel,on the run,criminal,killer,courtroom,opposites attract,buddy comedy,testify"
522931,The Hitman's Wife's Bodyguard,Action,Comedy,Thriller,,,0,"hitman,bodyguard,sequel"
291866,The Hive,Horror,Science Fiction,Thriller,,,5.5,"amnesia,cabin,infection,airplane accident,virus,amnesiac"
35429,The Hive,Horror,Science Fiction,,,,4.4,"island,ant,invasion,animal attack,eaten alive,swarms,flame thrower,animal horror"
207270,The Hoarder,Thriller,Horror,,,,4.4,"new york city,detective,smoking,underground,hamster,fiancé,chase,police,murder,morphine,marijuana,blood,pot smoking,dirty cop,drugs,foot chase,lock pick,drug addict,circular saw,elevator shaft,one night,sprinkler system,elevator,storage unit"
49051,The Hobbit: An Unexpected Journey,Adventure,Fantasy,Action,,,7.3,"riddle,elves,dwarf,orcs,hobbit,based on novel or book,mountain,wizard,journey,ring,goblin,courage,giant,tunnel,underground lake,buried treasure,climbing a tree,invisibility,ancient,gnomes,middle-earth"
122917,The Hobbit: The Battle of the Five Armies,Action,Adventure,Fantasy,,,7.3,"corruption,elves,dwarf,orcs,hobbit,based on novel or book,dragon,battle,unlikely friendship,epic battle,sword and sorcery,middle-earth"
57158,The Hobbit: The Desolation of Smaug,Fantasy,Adventure,Action,,,7.6,"elves,dwarf,orcs,hobbit,based on novel or book,giant spider,forest,bear,dragon,turns into animal,wizard,sword and sorcery,middle-earth"
467,The Hole,Crime,Drama,Horror,Thriller,,6.2,"falsely accused,jealousy,obsession,claustrophobia,bunker,thirst,group dynamics,bulimia,alibi,supernatural,murder,psychologist,celebration"
47060,The Hole,Drama,Romance,Science Fiction,,,7.1,"musical,post-apocalyptic future"
484437,The Hole in the Ground,Horror,,,,,5.6,"paranoia,nightmare,son,forest,sinkhole,mistrust,rural,town"
35946,The Hollow,Horror,,,,,5.1,"cemetery,halloween,independent film,curse,pumpkin head,ghost,graveyard,trick or treating,headless horseman"
361042,The Hollow,Horror,TV Movie,,,,4.6,"witch,monster,island,witch burning,halloween,curse,storm"
433419,The Hollow Child,Thriller,Horror,,,,6.5,"supernatural,woods,impostor,foster sister,teem,foster child,new family"
356787,The Hollow One,Horror,Science Fiction,Thriller,,,4.6,"survival,escape,dark past,grieving father,mysterious figure,destructive path"
262982,The Hollow Point,Action,Drama,Thriller,,,6,"arizona,hitman,drug cartel,used car salesman,crooked sheriff,small town sheriff,mexican american border,crossroad"
37905,The Horde,Action,Horror,Thriller,,,5.9,"paris, france,high rise,criminal gang,zombie apocalypse,crooked cops,paris suburb"
395797,The Horde,Action,Horror,,,,5.1,"martial arts,kidnapping,woods,u.s. navy seal,cannibal,mutants"
3145,The Horror of Frankenstein,Horror,Science Fiction,,,,5.8,"based on novel or book,monster,castle,murder,reanimation,laboratory,mad scientist,death of father,creature,hammer horror,frankenstein,severed arm,black comedy,body snatcher"
42794,The Horror of Party Beach,Horror,Music,Science Fiction,,,4.6,"beach,monster,slumber party"
396104,The Hospital 2,Horror,,,,,2.1,sequel
1255,The Host,Horror,Drama,Science Fiction,,,7,"river,monster,bravery,archer,seoul, south korea,daughter,sewerage,pollution,formaldehyde,snack bar,family,asian origins"
72710,The Host,Action,Adventure,Romance,Science Fiction,Thriller,6.3,"based on novel or book,mass murder,dystopia,genocide,alien invasion,duringcreditsstinger,interspecies romance,alien parasites,based on young adult novel"
11791,The Hound of the Baskervilles,Mystery,Thriller,Horror,,,7,"based on novel or book,mystery,curse,rural area,werewolf,moor (terrain),english countryside,cult film,hammer horror,threat"
207686,The House at the End of Time,Horror,Drama,Fantasy,Mystery,Thriller,6.7,"mother,prophecy,supernatural,apparition,tragedy,paranormal phenomena,old house"
28794,The House by the Cemetery,Horror,,,,,6.2,"haunted house,mad scientist,gore,zombie,video nasty"
776948,The House in Sherwood,Horror,Thriller,,,,0,"haunted house,rivalry,haunting,mockumentary,paranormal investigation,ghost,found footage,followed"
77156,The House of the Dead,Horror,Action,Thriller,Science Fiction,,4.6,woman director
25983,The House of the Devil,Horror,Mystery,,,,6.2,"secret,ritual,pizza,cult,independent film,pay phone,human sacrifice,pentagram,eclipse,witchcraft,occult,ceremony,satanic ritual,1980s,gravestone"
57447,The House of the Laughing Windows,Mystery,Thriller,Horror,,,7.2,"whodunit,art restoration"
40229,The House on Sorority Row,Horror,Mystery,Thriller,,,5.7,"psychopath,stalker,murder,prank,sorority,slasher"
39261,The House That Dripped Blood,Horror,Mystery,,,,6.3,"scotland yard,exploitation,vampire,inspector,anthology,curse,wax museum,decapitation,cheating wife,investigator,witchcraft,evil child"
398173,The House That Jack Built,Drama,Horror,Crime,Thriller,,7.2,"1970s,artist,sadism,psychopath,misanthrophy,taxidermy,flashback,serial killer,obsessive compulsive disorder,visions of hell,1980s,animal mutilation,graphic violence"
11298,The Howling,Horror,,,,,6.4,"adultery,based on novel or book,shapeshifting,secret society,cabin,woods,murder,serial killer,werewolf,psychiatrist,hunting,newswoman"
38499,The Howling: New Moon Rising,Horror,,,,,2.8,"sequel,werewolf"
75623,The Howling: Reborn,Horror,,,,,4.8,"high school graduation,werewolf"
551736,The Hug,Horror,Science Fiction,,,,6.5,"killer robot,birthday party,panda,arcade,hug,animatronic"
37169,The Human Centipede (First Sequence),Horror,,,,,5.1,"kidnapping,surgeon,body mutilation,psychosis,body horror"
74997,The Human Centipede 2 (Full Sequence),Drama,Horror,Crime,,,4.7,"insect,sexual obsession,rape,sadistic,baby,kidnapping,exploitation,wound,suffering,victim,sadism,knife,tools,sequel,controversy,deception,murder,sexploitation,gore,mute,blood,rape victim,sexual violence,torture,sadist,cruelty,violent death,brutality,violence,held captive,captive,extreme sadism,centipede,mouth,perverse sex,onanism,perverted,sexual sadism,feces,sandpaper,apartment,pervert,humiliation,death,rapist,bdsm,sexual torture,defecation,crowbar,hell on earth,very little dialogue,funnel,diarrhea,paraphilia,vile,transgressive film,coprophagia,scatology,dehumanization"
94365,The Human Centipede 3 (Final Sequence),Horror,,,,,3.7,"exploitation,sequel,gore,b movie,torture,torture porn,ifc midnight"
42743,The Human Duplicators,Science Fiction,,,,,2.4,"aliens,flying saucers"
456048,The Humanity Bureau,Action,Science Fiction,Adventure,,,4.9,dystopia
148636,The Hunchback,TV Movie,Romance,Drama,Horror,,5.3,hunchback
31685,The Hunchback of Notre Dame,Drama,Romance,Horror,,,7.4,"paris, france,sibling relationship,based on novel or book,racism,kindness,hunchback,notre dame cathedral,bell ringing,beggar clan,physical deformity,sanctuary,bell ringer,15th century,gypsy woman,church asylum"
11654,The Hunger,Horror,Drama,,,,6.5,"new york city,immortality,premature aging,research laboratory,animal research"
70160,The Hunger Games,Science Fiction,Adventure,Fantasy,,,7.2,"based on novel or book,dystopia,female protagonist,bow and arrow,game,archery,based on young adult novel"
101299,The Hunger Games: Catching Fire,Adventure,Action,Science Fiction,,,7.4,"based on novel or book,secret,television,propaganda,dystopia,games,president,uprising,sequel,murder,survival,conspiracy,rebellion,female protagonist,tournament,based on young adult novel"
131631,The Hunger Games: Mockingjay - Part 1,Science Fiction,Adventure,Thriller,,,6.8,"based on novel or book,resistance,post-apocalyptic future,dystopia,sequel,female protagonist,bow and arrow,game,future war,revolt,class prejudice,human subjugation,based on young adult novel"
131634,The Hunger Games: Mockingjay - Part 2,Action,Adventure,Science Fiction,,,6.9,"based on novel or book,revolution,strong woman,dystopia,game of death,based on young adult novel"
514847,The Hunt,Action,Thriller,Horror,,,6.7,"hunting human beings,satire,murder,gore"
61789,The Hunt,Action,Horror,Science Fiction,Thriller,,4.7,"government,deer,hunting trip,alien"
1669,The Hunt for Red October,Action,Adventure,Thriller,,,7.4,"submarine,based on novel or book,cold war,defection,jack ryan,1980s"
10632,The Hunted,Drama,Action,Thriller,Crime,,6.1,"hunter,fbi,knife,balkan war,woods,slaughter,survivalist,maniac,violence,special forces,killing spree,combat,ex soldier,dark past,manhunt"
302150,The Hunter's Prayer,Action,Thriller,,,,5.7,"assassin,planned murder,betrayal,survival,escape,teenage girl,drug addict,millionaires daughter"
5353,The Hunting Party,Action,Adventure,Thriller,Drama,,6.5,"civil war,spy,hotel,journalist,journalism,war crimes,hidden camera,war victim,war correspondent,balkan war,serbia"
290595,The Huntsman: Winter's War,Action,Adventure,Drama,,,6.3,"witch,magic,strong woman,fairy tale,female soldier,snow white,female empowerment,huntsman,wicked woman"
430040,The Hurricane Heist,Action,Crime,Thriller,,,5.7,"hurricane,heist,treasury department,meteorologist,disaster movie"
11588,The I Inside,Thriller,Mystery,Science Fiction,Drama,,5.9,"infidelity,amnesia,paranoia,nightmare,time,puzzle,murder,memory,hospital,doctor,fear,guilt,discovery,loop"
9005,The Ice Harvest,Action,Adventure,Comedy,Crime,Drama,6.1,"gangster,strip club,stripper,crook,ice storm,murder,betrayal,escape,mobster,killer,alcohol abuse,wichita kansas,christmas"
10179,The Ice Pirates,Action,Science Fiction,Comedy,,,5.7,"rebel,space war,sci-fi comedy"
45454,The Iceman Cometh,Action,Comedy,Science Fiction,,,7.2,"martial arts,kung fu,fish out of water,frozen alive,frozen,frozen body"
25874,The Illustrated Man,Science Fiction,,,,,5.8,"africa,spacecraft,lion,future,story teller,hallucination,virtual reality,tramp,stranded,alternate dimension,lioness,end of the world,alien planet,survival,rocket crash,vision,multiple time frames,eutanasia"
599845,The Immortal,Action,Crime,,,,6.8,"organized crime,street crime,napoli,gomorra"
464850,The Immortal Wars,Action,Science Fiction,,,,6.1,"future,based on comic"
565840,The Immortal Wars: Resurgence,Action,Science Fiction,,,,6.1,"future,sequel,based on comic"
2963,The Impossible Voyage,Adventure,Comedy,Fantasy,Science Fiction,,7.3,"moon,space travel,space,steampunk,crash,silent film,voyage,catastrophe,short"
264397,The Incident,Thriller,Science Fiction,Horror,,,6.5,illogical spaces
96648,The Incident,Horror,Thriller,,,,5.5,"cook,blackout,flashlight,insane asylum,blood splatter,severed head,storm,inmate,security guard,self mutilation,criminally insane,stabbed to death,washington"
65294,The Incredible Hulk,Action,Science Fiction,TV Movie,,,6.4,"regret,radiation,scientist,superhuman strength"
1724,The Incredible Hulk,Science Fiction,Action,Adventure,,,6.2,"new york city,rio de janeiro,superhero,based on comic,on the run,fugitive,super soldier,scientist,virginia,military,marvel cinematic universe,angry,bruce banner"
26881,The Incredible Hulk Returns,Action,Drama,Adventure,TV Movie,,5.8,"alter ego,superhero,based on comic,top secret,norse mythology,superhuman strength"
40231,The Incredible Melting Man,Horror,Science Fiction,,,,4.3,"astronaut,crashing through glass"
19953,The Incredible Mr. Limpet,Comedy,Family,Fantasy,Science Fiction,,6.2,"submarine,fish,world war ii,navy,animated scene,live action and animation"
31682,The Incredible Shrinking Man,Drama,Science Fiction,Horror,,,7.4,"based on novel or book,cat,giant spider,shrinking,radioactivity"
9806,The Incredibles,Action,Adventure,Animation,Family,,7.7,"secret identity,secret,hero,island,wretch,weapon,lawsuit,superhero,family relationships,super power,1950s,1960s,superhero family"
79319,The Incubus,Horror,Thriller,,,,5.4,"rape,demon,new england"
16911,The Inhabited Island,Science Fiction,Adventure,,,,5.5,"sibling relationship,based on novel or book,spacecraft,sword fight,space,strugatsky,brainwashing,big city,girlfriend from china,hard to kill,testting,head of state"
18122,The Inhabited Island 2: Rebellion,Action,Fantasy,Science Fiction,,,5.2,strugatsky
63360,The Initiation,Horror,Mystery,Thriller,,,5.8,"nightmare,ritual,psychopath,murder,sorority,independent film,serial killer,maniac,violence,fraternity,psycho killer,escaped mental patient,pledge"
23691,The Initiation of Sarah,Drama,Horror,Thriller,,,5.7,"mystic,secret society,remake,sorority,occult"
5146,The In-Laws,Action,Comedy,,,,5.7,cia
58428,The Innkeepers,Horror,Thriller,,,,5.5,"anti terror,hotel,beer,supernatural,connecticut,towel,inn,phone,whispering"
16372,The Innocents,Horror,History,Thriller,,,7.5,"england,based on novel or book,haunted house,supernatural,possession,haunting,ghost story,governess"
381994,The Innocents,Horror,,,,,4.8,gore
4959,The International,Action,Thriller,Drama,Crime,,6.1,duringcreditsstinger
228967,The Interview,Action,Comedy,,,,6.2,"cia,socialism,coup d'etat,assassination attempt,evil dictator,north korea"
204730,The Intruder Within,Thriller,TV Movie,Horror,Science Fiction,,8,"antarctica,oil rig ,fossil"
4858,The Invasion,Science Fiction,Thriller,Mystery,,,5.9,"remake,alien,escape,alien invasion,alien infection,sleeping,doppelgänger,news report,text messaging,siren,contamination"
642512,The Investigation: A Haunting in Sherwood,Horror,,,,,0,"haunted house,investigation,video surveillance,paranormal,haunting,private investigator,hacking,paranormal investigation,missing person,surveillance camera,security system,night vision,fake documentary,ghost,found footage,paranormal activity"
13647,The Invincible Iron Man,Action,Adventure,Animation,Fantasy,Science Fiction,6.1,"prophecy,armor,based on comic,billionaire,battle"
9785,The Invisible,Crime,Drama,Fantasy,Mystery,Thriller,6.3,"high school,remake,student,teenager,out of body experience,school life"
303542,The Invisible Boy,Comedy,Adventure,Science Fiction,Fantasy,,6.3,invisible person
570670,The Invisible Man,Thriller,Science Fiction,Horror,,,7.2,"based on novel or book,architect,pregnancy,stalker,murder,car crash,domestic abuse,scientist,violence,police detective,death,invisible person,fake suicide,mental hospital,woman in peril"
10787,The Invisible Man,Horror,Science Fiction,,,,7.5,"chemical,mad scientist,black and white,chemist,scientist,invisible,pre-code,invisible person,invisibility,horror icon,invisible man,sci-fi"
28421,The Invisible Man Returns,Drama,Horror,Mystery,Science Fiction,Thriller,6.2,"scotland yard,monster,insanity,sequel,murder,scientist,madness,invisible person"
28340,The Invisible Maniac,Science Fiction,Comedy,Horror,,,3.8,"rape,experiment,high school,murder,sexploitation,scientist,maniac,death"
28425,The Invisible Man's Revenge,Horror,Science Fiction,,,,5.8,"monster,blackmail,sequel,revenge,fugitive,mad doctor,reporter,invisible person,invisibility"
28423,The Invisible Woman,Romance,Science Fiction,Comedy,,,5.9,"monster,professor,gangster,revenge,invisible person,invisibility"
354534,The Invoking 2,Horror,,,,,4.1,anthology
420572,The Invoking: Paranormal Dimensions,Horror,,,,,7.8,anthology
10386,The Iron Giant,Animation,Family,Adventure,Action,Science Fiction,7.9,"based on novel or book,small town,self sacrifice,cold war,friendship,alien,meteorite,giant robot,fear of unknown,1950s,mother son relationship"
431821,The Irregular at Magic High School: The Girl Who Summons the Stars,Science Fiction,Action,Animation,Fantasy,,6,"magic,supernatural,based on light novel,anime"
1635,The Island,Action,Thriller,Science Fiction,Adventure,,6.7,"clone,transplantation,love of one's life,dystopia,genetics,freedom,escape,cloning,plague,human cloning"
42453,The Island at the Top of the World,Adventure,Fantasy,Action,Science Fiction,Family,6.2,"island,viking,arctic,killer whale,polar exploration,early 1900s,eskimo"
26932,The Island of Dr. Moreau,Science Fiction,Adventure,Horror,Thriller,,5.4,"experiment,mutant,island,genetics,hybrid,remake"
9306,The Island of Dr. Moreau,Fantasy,Horror,Science Fiction,,,4.7,"monster,experiment,island,mutation,genetics,hybrid,remake,h. g. wells"
9654,The Italian Job,Action,Crime,,,,6.7,"venice, italy,california,helicopter,parent child relationship,austria,mountain,gold,subway,hacker,chase,safe,remake,caper,revenge,murder,heist,double crossed,boat chase,los angeles, california,explosion,convict,car chase,tv news,hollywood sign,television repair,mini cooper"
10536,The Italian Job,Action,Crime,Comedy,Thriller,,7,"prison,england,robbery,bus,gold,prisoner,traffic jam,master thief,thief,caper,mafia,car chase,cult film,sewer,turin italy,airborne car,mini cooper,benny hill"
4824,The Jackal,Action,Thriller,Adventure,Crime,,6.3,"terrorist,fbi,cold war,hitman,montreal, canada,russian mafia,revenge,violence,pretending to be gay,ira"
444510,The Jetsons & WWE: Robo-WrestleMania!,Animation,Comedy,Family,Mystery,Science Fiction,9.1,wrestling
36868,The Jetsons Meet the Flintstones,Animation,Family,Science Fiction,TV Movie,,6.5,"flying car,spy,races,time travel,robot,prehistoric times"
10303,The Jewel of the Nile,Adventure,Action,Comedy,Romance,,6.2,"diving,dictator,africa,riddle,treasure,nile,palace,treasure hunt,guru,sequel,romance,desert,double cross,archaeologist,novelist,swashbuckler,adventurer,archeology "
459170,The Jurassic Dead,Science Fiction,Horror,,,,3.5,"zombie,dinosaur"
504982,The Jurassic Games,Science Fiction,Action,Horror,,,4.5,"death row,virtual reality,dinosaur,convict,death match,near future"
459181,The Kaos Brief,Horror,Science Fiction,,,,4.7,"camping,hacking"
1885,The Karate Kid,Action,Family,Drama,,,7.1,"martial arts,flat,taskmaster,cheerleader,karate,high school,los angeles, california,teenager,motorcycle,team,martial arts tournament,mentor protégé relationship"
38575,The Karate Kid,Action,Adventure,Drama,Family,,6.5,duringcreditsstinger
8856,The Karate Kid Part II,Adventure,Drama,Action,Romance,Family,6.2,"japan,underdog,martial arts,karate,okinawa,sequel,revenge,feud,death of father,self esteem,mentor protégé relationship,typhoon"
10495,The Karate Kid Part III,Action,Family,Drama,Adventure,,5.9,"martial arts,war veteran,confidence,karate,business man,adversary,fighter,sequel,duel,martial arts master,good and bad,martial arts tournament,mentor protégé relationship"
26198,The Keep,Horror,,,,,5.7,"nazi,electronic music score,demon,nazi schutzstaffel (ss)"
26583,The Keeper,Action,Thriller,,,,5.2,"texas,nightclub,boxer,bodyguard,ex-cop"
454294,The Kid Who Would Be King,Action,Adventure,Fantasy,Family,,6.1,"sword,menace,magic,epic,cornwall, england,merlin,knight,medieval,enchantress,evil woman,excalibur,stonehenge,quest,final battle,led zeppelin,sword in the stone"
10835,The Killer,Action,Crime,Drama,Thriller,,7.7,"blindness and impaired vision,hitman,police,hong kong"
466190,The Killer,Action,Western,,,,6.3,"wilderness,killer,pernambuco,cangaceiro"
64921,The Killer Eye,Comedy,Horror,Science Fiction,,,2.6,"experiment,scientist,killer,eyeball,ophthamologist"
407356,The Killer Robots! Crash and Burn,Science Fiction,Comedy,Action,Adventure,,6,robot
43109,The Killer Shrews,Horror,Science Fiction,,,,4.3,"animal attack,mad scientist,shrew,remote island,giant animal,flesh eating,poverty row film"
434724,The King,Drama,Crime,Action,,,7.6,"politics,prosecutor,busan, south korea"
44571,The King of Fighters,Action,Thriller,Science Fiction,,,3.9,"nurse,prophecy,cia,undercover,snake,sword,museum,hologram,chase,teleportation,transformation,spying,mind control,escape,hospital,super power,based on video game"
68895,The King of the Kickboxers,Action,,,,,5.8,martial arts
613200,The King’s Avatar: For The Glory,Animation,Action,Adventure,Fantasy,,6,anime
22137,The Kingdom,Horror,Mystery,,,,7.6,hospital
4349,The Kingdom,Thriller,Action,Drama,,,6.6,"assassination,assassin,terrorist,explosive,fbi,chase,saudi arabia,investigation,police,medical examiner,terrorism,arab,bomb attack"
396616,The King's Choice,Action,Drama,War,,,6.8,"evacuation,nazi,invasion,royal family,wehrmacht,king,democracy,air raid,nazi invasion"
476669,The King's Man,Action,Adventure,Comedy,,,0,"london, england,spy,world war i,based on comic,secret service,world domination,1910s"
487680,The Kitchen,Action,,,,,6.3,"new york city,1970s,irish mob,woman director"
512901,The Knight of Shadows: Between Yin and Yang,Action,Fantasy,,,,5.3,martial arts
13686,The Kovak Box,Science Fiction,Thriller,,,,5.9,film in film
10852,The Kung Fu Cult Master,Fantasy,Action,History,Science Fiction,,6.6,"martial arts,power takeover,battle for power,hostility,revenge,family feud"
603945,The La Llorona Curse,Horror,,,,,6.4,"curse,found footage,la llorona"
11347,The Lair of the White Worm,Horror,Comedy,,,,5.9,"rape,nun,temple,virgin,vampire,snake charmer,dangerous,worm,derbyshire,human sacrifice,paganism,archaeologist,monastery"
24102,The Land Before Time VII: The Stone of Cold Fire,Adventure,Fantasy,Animation,Science Fiction,Family,6.1,"family relationships,dinosaur"
24556,The Land Before Time XI: Invasion of the Tinysauruses,Fantasy,Animation,Science Fiction,Family,,6.2,"family relationships,dinosaur"
27085,The Land That Time Forgot,Adventure,Fantasy,Science Fiction,,,5.6,"based on novel or book,island,dinosaur,antarctica,u boat,lost world,1940s"
21260,The Land That Time Forgot,Action,Fantasy,Science Fiction,,,3.6,"bermuda triangle,dinosaur"
43716,The Land Unknown,Adventure,Fantasy,Science Fiction,,,6.1,"helicopter,monster,tyrannosaurus rex,expedition,carnivorous plant,rescue,jungle,reporter,dinosaur,raft,antarctica,sea monster,prehistoric creature,pterodactyl,lost world,plesiosaur,prehistoric animal"
27828,The Las Vegas Abductions,Science Fiction,Thriller,,,,2,independent film
10196,The Last Airbender,Action,Adventure,Fantasy,,,4.7,"fire,war ship,prince,kingdom,village,arrest,remake,based on cartoon,attack,avatar,air,spirit,domination,cheering"
19184,The Last Battle,Science Fiction,,,,,6.5,dystopia
9319,The Last Boy Scout,Action,Thriller,,,,6.7,"bomb,corruption,assassin,sniper,anti hero,cocaine,senator,strip club,cynicism,puppet,swimming pool,dysfunctional marriage,los angeles, california,police detective,alcoholic,private detective,bribery,frame up,exotic dancer,child kidnapping"
2100,The Last Castle,Action,Drama,Thriller,,,7.1,"prison,general"
35453,The Last Chase,Action,Adventure,Science Fiction,,,3.5,"dystopia,distant future,car chase,jet fighter pilot,road movie,race car driver"
56812,The Last Circus,Action,Drama,Thriller,Horror,,6.7,"dancer,militia,clown,revenge,dark comedy,mad,revenge motive,clown shoes,narcissism,manipulative lover,dream sequence,circus performer"
57865,The Last Day of Summer,Science Fiction,Family,TV Movie,,,5.3,"skateboarding,camping,season,wish,talent show,bully,time loop,summer,buddy"
168138,The Last Days,Science Fiction,Adventure,Thriller,,,5.9,dystopia
190847,The Last Days on Mars,Science Fiction,Thriller,Horror,,,5.3,"planet mars,zombie"
13938,The Last Dragon,Action,Adventure,,,,6.4,"martial arts,pizzeria,limousine,music"
774058,The Last Earth Girl,Science Fiction,Drama,,,,9,"philosophy,end of the world,apocalypse,female hero,existentialism,jewish woman,indie"
212693,The Last Exit,Horror,,,,,0,"monster,werewolf"
38358,The Last Exorcism,Horror,Drama,Thriller,,,5.6,"exorcism,fraud,evil spirit,human sacrifice,mockumentary,preacher,satanic ritual,found footage,satanic cult"
146203,The Last Exorcism Part II,Horror,Thriller,Drama,,,4.6,found footage
15516,The Last House on the Left,Horror,Thriller,,,,6,"rape,loss of loved one,gun,birthday,kidnapping,concert,revenge,marijuana,slasher,cult film,pond,video nasty"
18405,The Last House on the Left,Crime,Thriller,Horror,Drama,,6.4,"rape,white trash,remake,revenge,murder,dysfunctional family,swimmer,family"
360249,The Last King,Action,Adventure,Drama,History,,5.7,"civil war,norway,kingdom,snow,ski,13th century,baby king"
735580,The Last Laugh,Horror,Thriller,,,,5.7,"horror,thriller,slasher,psychological thriller,theater"
9703,The Last Legion,Action,Adventure,Fantasy,War,,5.5,"roman empire,emperor,ancient rome,western roman empire,ancient world,excalibur,britannia"
472715,The Last Man,Action,Drama,Science Fiction,Thriller,,5.6,"post traumatic stress  disorder,cult,end of the world,gang,apocalypse,crying,storm,revolver,messiah,contemplating suicide"
21159,The Last Man on Earth,Horror,Science Fiction,,,,6.7,"vampire,survivor,end of the world,blood,woman with gun,cigarette smoking,corpse,disease,dead man,watching tv,antidote,blood transfusion,blindness,graveyard,last man on earth,steak,destroying a car,secret burial,mortal wound,new car,short wave radio"
2267,The Last Mimzy,Family,Drama,Science Fiction,Adventure,Action,6.2,"parent child relationship,cuddle rabbit,children"
9361,The Last of the Mohicans,Action,Adventure,Drama,History,Romance,7.4,"secret love,mohawk,native american,18th century,french and indian war,early america"
60489,The Last Patrol,Drama,Action,Thriller,Science Fiction,,3.9,"california,future,earthquake"
616,The Last Samurai,Drama,Action,War,History,,7.5,"japan,loss of loved one,war crimes,sense of guilt,swordplay,general,samurai,war veteran,katana,sword,arms deal,homeland,emperor,language barrier,self-discovery,mountain village,foreign legion,mercenary,campaign,commercial agreement,insurgence,leader,war strategy,gettysburg,slaughter,soldier,alcoholic,u.s. soldier,japanese army,19th century,war trauma"
425827,The Last Scout,Science Fiction,,,,,4.4,"survivor,mission,new world,21st century,uninhabitable"
29691,The Last Sect,Horror,Thriller,,,,4.1,"vampire,vampire hunter"
523849,The Last Sharknado: It's About Time,Science Fiction,Action,Adventure,Comedy,TV Movie,4.4,shark
76640,The Last Stand,Action,Crime,Thriller,,,5.9,"sheriff,small town,hostage,prisoner,fbi,border,escape,car chase,convoy,machine gun,neo-western"
11884,The Last Starfighter,Adventure,Science Fiction,Action,,,6.5,"flying car,android,trailer park,laser gun,shapeshifting,space marine,fighter pilot,games,alien,1980s,arcade game,universal translator"
270771,The Last Survivors,Horror,Thriller,Action,,,6.1,"post-apocalyptic future,revenge,murder,survival,drought"
